"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"LOACBUS","202102","2.935","9","Electrical System Energy Losses Proportioned to the Transportation Sector","Trillion Btu"
"LOACBUS","202103","2.538","9","Electrical System Energy Losses Proportioned to the Transportation Sector","Trillion Btu"
"LOACBUS","202104","2.421","9","Electrical System Energy Losses Proportioned to the Transportation Sector","Trillion Btu"
"LOACBUS","202105","2.497","9","Electrical System Energy Losses Proportioned to the Transportation Sector","Trillion Btu"
"LOACBUS","202106","2.769","9","Electrical System Energy Losses Proportioned to the Transportation Sector","Trillion Btu"
"LOACBUS","202107","2.995","9","Electrical System Energy Losses Proportioned to the Transportation Sector","Trillion Btu"
"LOACBUS","202108","3.039","9","Electrical System Energy Losses Proportioned to the Transportation Sector","Trillion Btu"
"LOACBUS","202109","2.576","9","Electrical System Energy Losses Proportioned to the Transportation Sector","Trillion Btu"
"LOACBUS","202110","2.616","9","Electrical System Energy Losses Proportioned to the Transportation Sector","Trillion Btu"
"LOACBUS","202111","2.511","9","Electrical System Energy Losses Proportioned to the Transportation Sector","Trillion Btu"
"LOACBUS","202112","2.634","9","Electrical System Energy Losses Proportioned to the Transportation Sector","Trillion Btu"
"LOACBUS","202113","32.585","9","Electrical System Energy Losses Proportioned to the Transportation Sector","Trillion Btu"
"LOACBUS","202201","3.002","9","Electrical System Energy Losses Proportioned to the Transportation Sector","Trillion Btu"
"LOACBUS","202202","2.731","9","Electrical System Energy Losses Proportioned to the Transportation Sector","Trillion Btu"
"LOACBUS","202203","2.662","9","Electrical System Energy Losses Proportioned to the Transportation Sector","Trillion Btu"
"LOACBUS","202204","2.304","9","Electrical System Energy Losses Proportioned to the Transportation Sector","Trillion Btu"
"LOACBUS","202205","2.653","9","Electrical System Energy Losses Proportioned to the Transportation Sector","Trillion Btu"
"LOACBUS","202206","2.65","9","Electrical System Energy Losses Proportioned to the Transportation Sector","Trillion Btu"
"LOACBUS","202207","3.027","9","Electrical System Energy Losses Proportioned to the Transportation Sector","Trillion Btu"
"LOACBUS","202208","2.754","9","Electrical System Energy Losses Proportioned to the Transportation Sector","Trillion Btu"
"LOACBUS","202209","2.665","9","Electrical System Energy Losses Proportioned to the Transportation Sector","Trillion Btu"
"LOACBUS","202210","2.578","9","Electrical System Energy Losses Proportioned to the Transportation Sector","Trillion Btu"
"LOACBUS","202211","2.767","9","Electrical System Energy Losses Proportioned to the Transportation Sector","Trillion Btu"
"LOACBUS","202212","3.127","9","Electrical System Energy Losses Proportioned to the Transportation Sector","Trillion Btu"
"LOACBUS","202213","33.025","9","Electrical System Energy Losses Proportioned to the Transportation Sector","Trillion Btu"
"LOACBUS","202301","2.827","9","Electrical System Energy Losses Proportioned to the Transportation Sector","Trillion Btu"
"LOACBUS","202302","2.531","9","Electrical System Energy Losses Proportioned to the Transportation Sector","Trillion Btu"
"LOACBUS","202303","2.645","9","Electrical System Energy Losses Proportioned to the Transportation Sector","Trillion Btu"
"LOACBUS","202304","2.298","9","Electrical System Energy Losses Proportioned to the Transportation Sector","Trillion Btu"
"LOACBUS","202305","2.512","9","Electrical System Energy Losses Proportioned to the Transportation Sector","Trillion Btu"
"LOACBUS","202306","2.892","9","Electrical System Energy Losses Proportioned to the Transportation Sector","Trillion Btu"
"LOACBUS","202307","3.288","9","Electrical System Energy Losses Proportioned to the Transportation Sector","Trillion Btu"
"LOACBUS","202308","2.952","9","Electrical System Energy Losses Proportioned to the Transportation Sector","Trillion Btu"
"LOACBUS","202309","3.055","9","Electrical System Energy Losses Proportioned to the Transportation Sector","Trillion Btu"
"LOACBUS","202310","2.696","9","Electrical System Energy Losses Proportioned to the Transportation Sector","Trillion Btu"
"LOACBUS","202311","2.737","9","Electrical System Energy Losses Proportioned to the Transportation Sector","Trillion Btu"
"LOACBUS","202312","2.854","9","Electrical System Energy Losses Proportioned to the Transportation Sector","Trillion Btu"
"LOACBUS","202313","33.367","9","Electrical System Energy Losses Proportioned to the Transportation Sector","Trillion Btu"
"LOACBUS","202401","3.198","9","Electrical System Energy Losses Proportioned to the Transportation Sector","Trillion Btu"
"TEACBUS","194913","7963.458","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","195013","8468.733","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","195113","9020.087","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","195213","8983.985","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","195313","9106.855","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","195413","8889.626","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","195513","9539.242","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","195613","9849.622","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","195713","9887.758","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","195813","9996.334","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","195913","10341.751","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","196013","10591.192","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","196113","10764.537","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","196213","11214.892","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","196313","11649.677","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","196413","11992.952","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","196513","12428.311","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","196613","13096.555","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","196713","13747.97","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","196813","14861.956","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","196913","15502.463","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197013","16094.374","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197113","16726.185","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197213","17713.722","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197301","1507.635","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197302","1440.768","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197303","1563.818","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197304","1482.758","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197305","1624.645","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197306","1544.103","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197307","1587.932","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197308","1649.816","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197309","1506.105","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197310","1580.412","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197311","1584.266","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197312","1537.122","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197313","18609.399","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197401","1440.584","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197402","1341.09","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197403","1482.9","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197404","1469.796","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197405","1559.739","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197406","1528.275","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197407","1581.822","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197408","1604.524","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197409","1458.826","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197410","1572.21","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197411","1509.815","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197412","1567.345","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197413","18116.915","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197501","1544.289","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197502","1361.264","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197503","1519.21","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197504","1510.803","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197505","1545.835","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197506","1530.256","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197507","1560.392","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197508","1560.558","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197509","1493.552","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197510","1570.744","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197511","1444.763","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197512","1599.767","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197513","18241.448","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197601","1533.824","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197602","1421.265","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197603","1607.539","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197604","1584.835","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197605","1567.638","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197606","1613.836","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197607","1651.771","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197608","1609.476","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197609","1582.494","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197610","1601.978","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197611","1601.454","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197612","1721.546","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197613","19097.681","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197701","1583.687","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197702","1528.252","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197703","1659.566","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197704","1641.15","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197705","1621.153","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197706","1678.4","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197707","1669.974","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197708","1716.416","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197709","1647.832","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197710","1669.645","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197711","1649.695","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197712","1753.407","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197713","19819.187","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197801","1650.006","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197802","1577.906","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197803","1764.744","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197804","1671.76","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197805","1787.49","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197806","1744.877","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197807","1724.96","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197808","1802.974","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197809","1657.108","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197810","1737.306","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197811","1725.015","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197812","1770.117","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197813","20614.266","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197901","1738.536","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197902","1671.335","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197903","1835.63","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197904","1653.12","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197905","1741.273","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197906","1677.503","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197907","1662.041","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197908","1746.583","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197909","1631.83","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197910","1737.972","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197911","1645.534","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197912","1727.388","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","197913","20468.741","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198001","1682.622","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198002","1628.54","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198003","1690.307","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198004","1677.615","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198005","1655.99","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198006","1590.265","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198007","1644.803","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198008","1601.046","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198009","1594.433","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198010","1679.473","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198011","1544.302","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198012","1702.61","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198013","19693.676","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198101","1707.72","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198102","1509.899","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198103","1641.738","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198104","1595","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198105","1620.333","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198106","1650.865","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198107","1674.225","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198108","1636.387","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198109","1596.422","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198110","1617.075","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198111","1557.547","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198112","1702.697","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198113","19511.275","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198201","1572.217","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198202","1493.249","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198203","1632.783","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198204","1649.706","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198205","1610.621","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198206","1602.595","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198207","1613.052","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198208","1592.997","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198209","1547.428","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198210","1566.463","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198211","1586.051","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198212","1619.279","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198213","19085.854","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198301","1509.88","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198302","1373.236","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198303","1675.777","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198304","1541.054","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198305","1618.514","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198306","1642.39","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198307","1624.719","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198308","1667.465","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198309","1606.374","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198310","1619.672","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198311","1582.788","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198312","1710.595","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198313","19172.515","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198401","1621.95","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198402","1478.233","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198403","1646.545","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198404","1625.669","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198405","1697.757","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198406","1666.39","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198407","1681.803","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198408","1727.234","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198409","1591.227","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198410","1668.013","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198411","1619.296","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198412","1627.268","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198413","19651.386","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198501","1646.925","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198502","1504.096","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198503","1677.927","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198504","1685.991","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198505","1734.412","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198506","1660.814","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198507","1720.93","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198508","1771.765","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198509","1596.306","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198510","1715.92","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198511","1640.518","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198512","1728.685","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198513","20084.306","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198601","1656.264","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198602","1508.457","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198603","1744.121","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198604","1722.557","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198605","1770.161","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198606","1735.236","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198607","1821.91","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198608","1830.191","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198609","1669.706","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198610","1791.057","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198611","1692.719","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198612","1842.485","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198613","20784.874","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198701","1720.184","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198702","1616.252","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198703","1771.632","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198704","1783.531","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198705","1828.972","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198706","1811.009","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198707","1880.422","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198708","1831.239","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198709","1775.138","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198710","1857.598","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198711","1729.262","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198712","1860.26","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198713","21465.52","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198801","1814.192","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198802","1769.604","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198803","1922.178","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198804","1841.798","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198805","1845.774","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198806","1885.041","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198807","1863.212","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198808","1896.836","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198809","1823.049","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198810","1890.803","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198811","1832.92","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198812","1929.401","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198813","22314.832","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198901","1819.638","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198902","1706.047","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198903","1931.313","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198904","1806.635","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198905","1886.087","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198906","1912.653","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198907","1872.638","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198908","1955.12","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198909","1796.966","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198910","1936.307","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198911","1852.436","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198912","1999.135","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","198913","22474.984","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","199001","1867.135","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","199002","1754.136","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","199003","1925.775","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","199004","1818.914","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","199005","1922.06","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","199006","1855.257","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","199007","1897.522","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","199008","2012.435","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","199009","1760.046","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","199010","1895.346","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","199011","1837.134","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","199012","1869.468","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","199013","22415.219","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
"TEACBUS","199101","1818.984","10","Total Energy Consumed by the Transportation Sector","Trillion Btu"
