"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"TXCCBUS","199510","246.737","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199511","397.457","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199512","551.273","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199513","4099.481","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199601","609.515","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199602","561.969","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199603","494.44","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199604","371.506","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199605","256.88","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199606","203.598","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199607","194.808","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199608","192.773","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199609","196.342","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199610","257.383","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199611","402.011","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199612","531.361","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199613","4272.365","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199701","606.385","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199702","526.206","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199703","459.045","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199704","357.951","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199705","279.5","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199706","226.576","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199707","219.016","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199708","213.452","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199709","214.278","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199710","268.184","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199711","395.773","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199712","528.239","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199713","4294.445","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199801","560.508","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199802","489.894","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199803","465.839","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199804","336.447","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199805","248.482","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199806","207.782","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199807","211.184","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199808","213.719","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199809","203.366","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199810","250.638","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199811","346.573","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199812","469.508","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199813","4003.738","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199901","597.191","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199902","508.71","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199903","489.859","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199904","338.79","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199905","243.997","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199906","208.164","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199907","197.128","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199908","202.494","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199909","199.995","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199910","256.894","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199911","331.304","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199912","478.197","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","199913","4052.404","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200001","576.45","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200002","532.045","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200003","446.447","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200004","338.886","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200005","255.712","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200006","213.766","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200007","204.082","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200008","229.226","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200009","222.355","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200010","263.547","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200011","388.596","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200012","606.304","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200013","4277.166","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200101","635.224","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200102","533.752","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200103","483.606","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200104","341.867","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200105","233.343","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200106","202.323","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200107","201.727","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200108","204.279","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200109","208.385","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200110","263.89","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200111","317.441","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200112","458.221","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200113","4083.685","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200201","548.697","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200202","497.365","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200203","468.075","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200204","340.809","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200205","260.361","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200206","207.178","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200207","201.793","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200208","201.129","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200209","205.285","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200210","277.811","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200211","387.543","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200212","535.717","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200213","4131.492","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200301","658.089","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200302","602.576","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200303","497.649","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200304","348.806","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200305","255.537","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200306","205.084","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200307","205.261","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200308","202.393","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200309","212.298","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200310","260.95","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200311","343.494","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200312","505.717","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200313","4297.319","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200401","641.356","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200402","595.314","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200403","456.435","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200404","339.739","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200405","244.806","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200406","208.201","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200407","200.066","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200408","201.557","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200409","200.793","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200410","254.911","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200411","349.576","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200412","538.216","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200413","4230.87","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200501","589.766","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200502","518.484","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200503","479.385","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200504","322.265","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200505","247.031","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200506","208.646","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200507","197.477","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200508","199.991","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200509","194.203","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200510","238.551","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200511","324.693","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200512","530.65","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200513","4050.618","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200601","499.837","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200602","494.033","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200603","449.6","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200604","296.264","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200605","226.379","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200606","193.683","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200607","180.417","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200608","185.882","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200609","193.042","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200610","255.695","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200611","331.122","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200612","439.445","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200613","3745.154","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200701","529.586","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200702","578.457","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200703","448.279","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200704","325.182","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200705","221.983","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200706","188.404","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200707","176.486","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200708","185.083","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200709","185.295","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200710","225.396","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200711","343","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200712","512.832","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200713","3919.593","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200801","597.017","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200802","571.667","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200803","475.921","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200804","328.209","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200805","240.281","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200806","193.176","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200807","185.638","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200808","182.028","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200809","184.954","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200810","251.543","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200811","353.75","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200812","532.027","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200813","4095.703","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200901","636.723","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200902","526.133","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200903","453.989","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200904","324.1","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200905","225.367","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200906","188.759","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200907","186.594","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200908","189.04","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200909","195.527","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200910","266.299","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200911","321.741","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200912","536.374","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","200913","4050.105","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201001","617.994","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201002","548.999","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201003","418.752","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201004","276.137","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201005","222.66","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201006","192.905","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201007","176.675","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201008","180.773","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201009","183.669","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201010","252.244","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201011","363.933","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201012","580.283","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201013","4014.485","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201101","636.455","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201102","530.329","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201103","444.529","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201104","292.823","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201105","216.024","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201106","189.99","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201107","183.871","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201108","200.27","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201109","205.453","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201110","279.063","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201111","368.433","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201112","504.396","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201113","4051.174","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201201","549.055","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201202","473.741","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201203","336.312","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201204","268.008","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201205","205.527","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201206","185.279","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201207","177.769","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201208","193.917","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201209","194.568","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201210","269.633","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201211","377.9","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201212","470.755","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201213","3702.168","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201301","590.106","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201302","530.517","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201303","488.545","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201304","321.448","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201305","224.639","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201306","182.039","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201307","181.301","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201308","188.251","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201309","194.86","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201310","259.281","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201311","414.929","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201312","558.858","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201313","4134.34","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201401","676.805","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201402","591.254","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201403","515.358","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201404","311.115","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201405","239.007","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201406","197.078","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201407","190.323","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201408","190.123","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201409","209.517","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201410","270.322","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201411","445.666","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201412","519.735","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201413","4355.722","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201501","671.342","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201502","644.247","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201503","499.739","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201504","319.629","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201505","244.547","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201506","207.573","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201507","209.532","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201508","213.974","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201509","213.833","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201510","302.308","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201511","398.544","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201512","479.159","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201513","4403.959","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201601","632.355","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201602","532.93","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201603","402.887","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201604","325.327","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201605","258.426","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201606","214.472","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201607","212.83","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201608","215.431","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201609","221.88","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201610","284.298","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201611","381.586","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201612","598.407","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201613","4280.515","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201701","608.202","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201702","464.485","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201703","481.374","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201704","301.767","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201705","260.956","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201706","219.506","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
"TXCCBUS","201707","208.002","11","Total Primary Energy Consumed by the Commercial Sector","Trillion Btu"
